"date1","Reported_PrecipSum","Precip_MaxHourly_inState","Precip_Sum_Calc"
2019-02-20,0.265,0.23,0.0394055944055944
2019-02-21,0.179,0.13,0.0553319044789633
2019-02-22,0,0,0
2019-02-23,0,0,0
2019-02-24,0.571,0.22,0.353414488328826
2019-02-25,0,0,0
2019-02-26,0,0,0
2019-02-27,0.00222222222222222,0,0
2019-02-28,0.0222222222222222,0,0
2019-03-01,0.022,0,0
2019-03-02,0.155,0,0
2019-03-03,0.225454545454545,0,0
2019-03-04,0.462,0.16,0.0314651958627209
2019-03-05,0,0,0
2019-03-06,0,0,0
2019-03-07,0,0,0
2019-03-08,0,0,0
2019-03-09,0,0,0
2019-03-10,0.297,0.2,0.173800751879699
2019-03-11,0,0,0
2019-03-12,0,0,0
2019-03-13,0,0,0
2019-03-14,0,0,0
2019-03-15,0.353,0.48,0.230422868157001
2019-03-16,0,0,0
2019-03-17,0,0,0
2019-03-18,0,0,0
2019-03-19,0,0,0
2019-03-20,0,0,0
2019-03-21,0.118,0.17,0.0828524563671622
2019-03-22,0.549,0.26,0.351948663395139
2019-03-23,0.007,0.01,0.000526315789473684
2019-03-24,0,0,0
2019-03-25,0,0,0
2019-03-26,0,0,0
2019-03-27,0,0,0
2019-03-28,0,0,0
2019-03-29,0.018,0.01,0.0025
2019-03-30,0,0,0
2019-03-31,0.167058823529412,0.15,0.217072955710727
2019-04-01,0,0,0
2019-04-02,0.025,0.07,0.0252930402930403
2019-04-03,0.052,0.1,0.0333333333333333
2019-04-04,0,0,0
2019-04-05,0.179090909090909,0.06,0.129659293235145
2019-04-06,0.048,0.08,0.0413391984359726
2019-04-07,0,0,0
2019-04-08,0.337,0.21,0.231644366804693
2019-04-09,0.136,0.25,0.085906854560431
2019-04-10,0,0,0
2019-04-11,0,0,0
2019-04-12,0.455,0.34,0.363647378516624
2019-04-13,0.639,0.45,0.439023268414537
2019-04-14,0.064,0.08,0.0441483974358974
2019-04-15,0.692,0.52,0.467604378954379
2019-04-16,0,0,0
2019-04-17,0,0,0
2019-04-18,0.023,0.03,0.0144478182636077
2019-04-19,0.127,0.16,0.075658035462989
2019-04-20,0.794,0.53,0.54758909036074
2019-04-21,0.049,0.04,0.040854849725438
2019-04-22,0.565,0.57,0.460244071520155
2019-04-23,0.027,0.08,0.0197754000385579
2019-04-24,0.022,0.13,0.0157142857142857
2019-04-25,0,0,0
2019-04-26,1.469,0.64,1.08522245404877
2019-04-27,0.19,0.16,0.143203041336475
2019-04-28,0.052,0.04,0.03246336996337
2019-04-29,0.041,0.08,0.0308333333333333
2019-04-30,0.0544444444444444,0.07,0.0621658926728586
2019-05-01,0.005,0.02,0.00389652014652015
2019-05-02,0.005,0.02,0.00325051759834369
2019-05-03,0.104,0.2,0.0990385458531239
2019-05-04,0.111,0.11,0.0826666666666667
2019-05-05,0.717272727272727,0.25,0.511699148767058
2019-05-06,0.022,0.07,0.0177692307692308
2019-05-07,0.055,0.11,0.0241003148897886
2019-05-08,0,0,0
2019-05-09,0,0,0
2019-05-10,0.042,0.1,0.0179563492063492
2019-05-11,0.02,0.03,0.0166802413273001
2019-05-12,0.906,0.28,0.560098243681482
2019-05-13,0.423,0.17,0.318164437012263
2019-05-14,0.021,0.02,0.01312539928252
2019-05-15,0.01,0.03,0.0077991452991453
2019-05-16,0.012,0.05,0.00934615384615385
2019-05-17,0.039,0.04,0.0216666666666667
2019-05-18,0,0,0
2019-05-19,0.07,0.12,0.0346758241758242
2019-05-20,0.271,0.39,0.262116845985486
2019-05-21,0,0,0
2019-05-22,0,0,0
2019-05-23,0.097,0.08,0.041162955465587
2019-05-24,0.034,0.21,0.0586363636363636
2019-05-25,0.00555555555555556,0.05,0.00416666666666667
2019-05-26,0.027,0.08,0.0320555555555556
2019-05-27,0,0,0
2019-05-28,0.314,0.71,0.235365892735862
2019-05-29,0.488,0.46,0.408623772660793
2019-05-30,0.281,0.49,0.227271990424324
2019-05-31,0.00333333333333333,0.01,0.0056814381270903
2019-06-01,0,0,0
2019-06-02,0.064,0.2,0.080828726227333
2019-06-03,0,0,0
2019-06-04,0,0,0
2019-06-05,0.004,0.01,0.00208823529411765
2019-06-06,0.036,0.2,0.0423543478260869
2019-06-07,0,0,0
2019-06-08,0,0,0
2019-06-09,0,0,0
2019-06-10,0.348,0.32,0.270426946483468
2019-06-11,0.318,0.36,0.241748125512831
2019-06-12,0,0,0
2019-06-13,0.358,0.28,0.245422976370035
2019-06-14,0,0,0
2019-06-15,0,0,0
2019-06-16,0.173,0.41,0.130956620993386
2019-06-17,0.001,0.01,0.000588235294117647
2019-06-18,0.858,0.41,0.686525011618442
2019-06-19,0.02,0.04,0.0157007585064861
2019-06-20,0.083,0.14,0.0730733614017722
2019-06-21,0.106,0.1,0.0907542032373234
2019-06-22,0,0,0
2019-06-23,0,0,0
2019-06-24,0,0,0
2019-06-25,0.419,0.75,0.505568986408801
2019-06-26,0.002,0.01,0.00183333333333333
2019-06-27,0,0,0
2019-06-28,0,0,0
2019-06-29,0.04,0.3,0.037037037037037
2019-06-30,0.0791666666666667,0.38,0.173602813852814
2019-07-01,0,0,0
2019-07-02,0,0,0
2019-07-03,0,0,0
2019-07-04,0,0,0
2019-07-05,0,0,0
2019-07-06,0.39,1.42,0.433855317392658
2019-07-07,0.00111111111111111,0.01,0.000714285714285714
2019-07-08,0,0,0
2019-07-09,0,0,0
2019-07-10,0,0,0
2019-07-11,0.110909090909091,0.35,0.0895107009358928
2019-07-12,0.189,0.93,0.15515873015873
2019-07-13,0,0,0
2019-07-14,0,0,0
2019-07-15,0,0,0
2019-07-16,0,0,0
2019-07-17,0.409090909090909,0.92,0.458528411526554
2019-07-18,0.557,0.94,0.56862279152519
2019-07-19,0,0,0
2019-07-20,0,0,0
2019-07-21,0.00111111111111111,0.01,0.000833333333333333
2019-07-22,1.023,1.32,0.656380007454264
2019-07-23,0.538,0.97,0.32463892336799
2019-07-24,0.002,0.02,0.001
2019-07-25,0,0,0
2019-07-26,0,0,0
2019-07-27,0.0488888888888889,0.43,0.0339789473684211
2019-07-28,0,0,0
2019-07-29,0,0,0
2019-07-30,0,0,0
2019-07-31,0.198333333333333,0.41,0.183611769494122
2019-08-01,0.00111111111111111,0.01,5e-04
2019-08-02,0,0,0
2019-08-03,0.023,0.06,0.024155572755418
2019-08-04,0.007,0.05,0.0121428571428571
2019-08-05,0,0,0
2019-08-06,0.001,0.01,0.000769230769230769
2019-08-07,0.671,1.06,0.47191539631217
2019-08-08,0.01,0.03,0.00575
2019-08-09,0,0,0
2019-08-10,0.00333333333333333,0.03,0.00214285714285714
2019-08-11,0,0,0
2019-08-12,0,0,0
2019-08-13,0.19,0.35,0.221126817154294
2019-08-14,0.001,0.01,0.000833333333333333
2019-08-15,0,0,0
2019-08-16,0,0,0
2019-08-17,0.331,0.35,0.2961501125027
2019-08-18,0.098,0.4,0.172761117967
2019-08-19,0.205454545454545,1.09,0.302324786324786
2019-08-20,0,0,0
2019-08-21,0.475,1.08,0.478380727541853
2019-08-22,0.084,0.26,0.0999047619047619
2019-08-23,0.067,0.06,0.0486267327443798
2019-08-24,0,0,0
2019-08-25,0.003,0.03,0.00357142857142857
2019-08-26,0,0,0
2019-08-27,0,0,0
2019-08-28,0.628,0.95,0.501974923195085
2019-08-29,0.00666666666666667,0.02,0.00384085213032581
2019-08-30,0,0,0
2019-08-31,0,0,0
2019-09-01,0,0,0
2019-09-02,0.361,0.43,0.315489824448376
2019-09-03,0.00111111111111111,0.01,0.00111455108359133
2019-09-04,0.222,0.87,0.330635156115232
2019-09-05,0,0,0
2019-09-06,0.112,0.45,0.15993486223921
2019-09-07,0.048,0.11,0.0428320433436533
2019-09-08,0,0,0
2019-09-09,0,0,0
2019-09-10,0.00333333333333333,0.01,0.00105263157894737
2019-09-11,0,0,0
2019-09-12,0.142,0.15,0.0771826965305226
2019-09-13,0,0,0
2019-09-14,0.135,0.18,0.100513846663562
2019-09-15,0.007,0,0
2019-09-16,0.008,0.01,0.00654761904761905
2019-09-17,0,0,0
2019-09-18,0,0,0
2019-09-19,0,0,0
2019-09-20,0,0,0
2019-09-21,0,0,0
2019-09-22,0,0,0
2019-09-23,0.123,0.52,0.160833333333333
2019-09-24,0.037,0.2,0.0632779198635976
2019-09-25,0,0,0
2019-09-26,0.247272727272727,0.42,0.297664473684211
2019-09-27,0,0,0
2019-09-28,0,0,0
2019-09-29,0,0,0
2019-09-30,0.00222222222222222,0.01,0.00266666666666667
2019-10-01,0.072,0.18,0.0677982456140351
2019-10-02,0.066,0.27,0.0803516254986843
2019-10-03,0.241,0.2,0.186692128821732
2019-10-04,0.013,0.02,0.00955844155844156
2019-10-05,0,0,0
2019-10-06,0.004,0.04,0.00235294117647059
2019-10-07,0.354,0.4,0.218682235496814
2019-10-08,0.011,0.02,0.0035
2019-10-09,0.43,0.17,0.330453296703297
2019-10-10,0.04,0.08,0.0329487179487179
2019-10-11,0.002,0.01,0.0015
2019-10-12,0,0,0
2019-10-13,0,0,0
2019-10-14,0.001,0.01,0.00142857142857143
2019-10-15,0,0,0
2019-10-16,1.745,1.01,1.39436389334572
2019-10-17,0.235,0.4,0.140506248653307
2019-10-18,0,0,0
2019-10-19,0,0,0
2019-10-20,0.166,0.11,0.136206043956044
2019-10-21,0.003,0.02,0.00294117647058824
2019-10-22,0.181666666666667,0.14,0.122250606476273
2019-10-23,0.148,0.13,0.122361685823755
2019-10-24,0,0,0
2019-10-25,0.00111111111111111,0,0
2019-10-26,0,0,0
2019-10-27,1.502,0.86,0.869351674623094
2019-10-28,0.001,0.01,0.001875
2019-10-29,0.0618181818181818,0.03,0.0499910059039586
2019-10-30,0.096,0.04,0.0774016980261207
2019-10-31,0.258333333333333,0.34,0.322041426096794
2019-11-01,0.071,0.08,0.0502930402930403
2019-11-02,0,0,0
2019-11-03,0,0,0
2019-11-04,0,0,0
2019-11-05,0.064,0.15,0.059874883286648
2019-11-06,0.00555555555555556,0,0
2019-11-07,0.143,0.07,0.0847568922305764
2019-11-08,0,0,0
2019-11-09,0,0,0
2019-11-10,0,0,0
2019-11-11,0,0,0
2019-11-12,0.051,0.04,0.0323784461152882
2019-11-13,0,0,0
2019-11-14,0,0,0
2019-11-15,0,0,0
2019-11-16,0,0,0
2019-11-17,0,0,0
2019-11-18,0.025,0.09,0.0244637551990493
2019-11-19,0.218,0.15,0.173765026221292
2019-11-20,0.009,0.03,0.00735211846976553
2019-11-21,0.0025,0.01,0.000833333333333333
2019-11-22,0.094,0.1,0.0753846153846154
2019-11-23,0.01,0.06,0.01
2019-11-24,1.044,0.31,0.707450299187387
2019-11-25,0,0,0
2019-11-26,0,0,0
2019-11-27,0.06,0.2,0.0663731092436975
2019-11-28,0.002,0.01,0.0016025641025641
2019-11-29,0,0,0
2019-11-30,0,0,0
2019-12-01,0.528,0.23,0.116297021088269
2019-12-02,0.168,0.04,0.0150082998195126
2019-12-03,0.071,0,0
2019-12-04,0.00545454545454545,0.02,0.00487179487179487
2019-12-05,0,0,0
2019-12-06,0,0,0
2019-12-07,0,0,0
2019-12-08,0,0,0
2019-12-09,1.106,0.35,0.788284383770025
2019-12-10,0.222,0.1,0.159384145189176
2019-12-11,0.206,0.03,0.0149017857142857
2019-12-12,0,0,0
2019-12-13,0.327,0.18,0.218850252996033
2019-12-14,1.441,0.6,1.01487083508871
2019-12-15,0,0,0
2019-12-16,0,0,0
2019-12-17,0.409,0.06,0.0499361794952374
2019-12-18,0.006,0,0
2019-12-19,0,0,0
2019-12-20,0,0,0
2019-12-21,0,0,0
2019-12-22,0.00222222222222222,0.02,0.00222222222222222
2019-12-23,0,0,0
2019-12-24,0,0,0
2019-12-25,0,0,0
2019-12-26,0,0,0
2019-12-27,0,0,0
2019-12-28,0,0,0
2019-12-29,0.333,0.16,0.237291436633542
2019-12-30,0.937,0.28,0.554998156507031
2019-12-31,0.0135294117647059,0.04,0.0217257917521075
2020-01-01,0,0,0
2020-01-02,0,0,0
2020-01-03,0.019,0.02,0.0173815987933635
2020-01-04,0.165,0.07,0.10490718625916
2020-01-05,0.014,0.03,0.0112297570850202
2020-01-06,0.001,0,0
2020-01-07,0.033,0.03,0.00433333333333333
2020-01-08,0.001,0.01,0.001
2020-01-09,0,0,0
2020-01-10,0,0,0
2020-01-11,0,0,0
2020-01-12,0.15,0.23,0.105985358511221
2020-01-13,0,0,0
2020-01-14,0.013,0.03,0.00677218614718615
2020-01-15,0,0,0
2020-01-16,0.092,0.07,0.0750652250961175
2020-01-17,0,0,0
2020-01-18,0.275454545454545,0.07,0.0221869142351901
2020-01-19,0.011,0.07,0.0111483253588517
2020-01-20,0,0,0
2020-01-21,0,0,0
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0.939,0.76,0.612910390188281
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0.00882352941176471,0.06,0.0124305555555556
2020-02-01,0.005,0.04,0.00325490196078431
2020-02-02,0.003,0.01,0.00121323529411765
2020-02-03,0,0,0
2020-02-04,0.003,0.02,0.00214285714285714
2020-02-05,0.0355555555555556,0.06,0.0292965367965368
2020-02-06,0.273,0.09,0.180750444825213
2020-02-07,0.254,0.12,0.173611243047836
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0.214,0.08,0.155531668530932
2020-02-11,0.237,0.12,0.174006430826434
2020-02-12,0.02,0.06,0.0104444444444444
2020-02-13,0.654,0.18,0.375633617913265
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0.0709090909090909,0.06,0.048880845489245
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0.096,0.05,0.0649347234312752
2020-02-26,0.037,0.02,0.022205410479604
2020-02-27,0.807,0.32,0.57360760678357
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0.001,0.01,0.000833333333333333
2020-03-03,0.182,0.22,0.153637251637252
2020-03-04,0.019,0.14,0.0187280701754386
2020-03-05,0,0,0
2020-03-06,0.029,0.09,0.0275205496258128
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0.001,0.01,0.00214285714285714
2020-03-11,0,0,0
2020-03-12,0.0308333333333333,0.11,0.0221428571428571
2020-03-13,0.587,0.39,0.395086518269026
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0.0222222222222222,0.17,0.0166666666666667
2020-03-17,0.096,0.06,0.0379919796978621
2020-03-18,0.00111111111111111,0.01,0.00111111111111111
2020-03-19,0.735,0.22,0.568058220526613
2020-03-20,0.034,0.06,0.0218259018243538
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,1.072,0.45,0.590150903529059
2020-03-24,0,0,0
2020-03-25,0.011,0.03,0.0094765836159025
2020-03-26,0,0,0
2020-03-27,0,0,0
2020-03-28,0.265,0.11,0.171033757376468
2020-03-29,0.405,0.23,0.280911911366558
2020-03-30,0.001,0,0
2020-03-31,0.00117647058823529,0.01,0.00180555555555556
2020-04-01,0,0,0
2020-04-02,0.036,0.05,0.0230654761904762
2020-04-03,0.099,0.06,0.0732942758397732
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0.005,0.05,0.00416666666666667
2020-04-07,0,0,0
2020-04-08,0.153,0.16,0.134740855762595
2020-04-09,0.491,0.38,0.385355560792983
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,1.807,0.47,1.28140662439188
2020-04-14,0,0,0
2020-04-15,0.01,0.04,0.00841830065359477
2020-04-16,0.00111111111111111,0.01,0.000476190476190476
2020-04-17,0.149,0.1,0.0754845513963161
2020-04-18,0.315,0.12,0.144310910666561
2020-04-19,0,0,0
2020-04-20,0,0,0
2020-04-21,0.359,0.38,0.216288358906316
2020-04-22,0,0,0
2020-04-23,0.004,0.03,0.00333333333333333
2020-04-24,0.301,0.14,0.201516206273946
2020-04-25,0,0,0
2020-04-26,0.176,0.12,0.126203983909935
2020-04-27,0.019,0.01,0.010672084623323
2020-04-28,0.006,0.03,0.00308823529411765
2020-04-29,0,0,0
2020-04-30,0.467222222222222,0.44,0.643911476462134
2020-05-01,0.363,0.27,0.24746151218063
2020-05-02,0.001,0,0
2020-05-03,0.021,0.05,0.0184358974358974
2020-05-04,0.021,0.11,0.0320634920634921
2020-05-05,0,0,0
2020-05-06,0.073,0.15,0.0663571428571429
2020-05-07,0,0,0
2020-05-08,0.351,0.13,0.247865622492957
2020-05-09,0.022,0.04,0.0143233237350884
2020-05-10,0,0,0
2020-05-11,0.129,0.25,0.151052197802198
2020-05-12,0,0,0
2020-05-13,0,0,0
2020-05-14,0.00888888888888889,0.03,0.00666666666666667
2020-05-15,0.498,0.35,0.465745990049396
2020-05-16,0.064,0.2,0.0863392857142857
2020-05-17,0,0,0
2020-05-18,0.002,0.01,0.00181818181818182
2020-05-19,0,0,0
2020-05-20,0,0,0
2020-05-21,0,0,0
2020-05-22,0,0,0
2020-05-23,0.328,0.4,0.32123060822906
2020-05-24,0.0166666666666667,0.01,0.0135494644244644
2020-05-25,0.022,0.05,0.0278057743997675
2020-05-26,0.001,0.01,5e-04
2020-05-27,0,0,0
2020-05-28,0.044,0.05,0.0489447474203846
2020-05-29,0.021,0.07,0.0265537410720477
2020-05-30,0.06,0.16,0.0779442687747036
2020-05-31,0,0,0
2020-06-01,0,0,0
2020-06-02,0.00111111111111111,0.01,0.001
2020-06-03,0.114,0.4,0.176970895934131
2020-06-04,0.004,0.01,0.00369720950928045
2020-06-05,0.135,0.2,0.119404755083985
2020-06-06,0.155,0.53,0.202073287220026
2020-06-07,0,0,0
2020-06-08,0,0,0
2020-06-09,0,0,0
2020-06-10,0,0,0
2020-06-11,0.393,0.59,0.339205395557664
2020-06-12,0,0,0
2020-06-13,0,0,0
2020-06-14,0,0,0
2020-06-15,0,0,0
2020-06-16,0,0,0
2020-06-17,0,0,0
2020-06-18,0,0,0
2020-06-19,0,0,0
2020-06-20,0,0,0
2020-06-21,0,0,0
2020-06-22,0.173,1.25,0.367904761904762
2020-06-23,0,0,0
2020-06-24,0.005,0.05,0.0142857142857143
2020-06-25,0,0,0
2020-06-26,0,0,0
2020-06-27,0.402,0.75,0.368308691756272
2020-06-28,0.175,0.87,0.373179749172396
2020-06-29,0.239,0.81,0.415171769073371
2020-06-30,0.135,0.73,0.269424726881306
2020-07-01,0.228,0.29,0.288530475028927
2020-07-02,0,0,0
2020-07-03,0.886,2.54,0.832870655144649
2020-07-04,0,0,0
2020-07-05,0.001,0.01,0.00295238095238095
2020-07-06,0.00222222222222222,0.02,0.00153846153846154
2020-07-07,0.005,0.03,0.0025
2020-07-08,0.161,0.74,0.234540293040293
2020-07-09,0,0,0
2020-07-10,0.169090909090909,0.32,0.151670314908167
2020-07-11,0.291,1.9,0.483690476190476
2020-07-12,0.017,0.16,0.0374747474747475
2020-07-13,0.00111111111111111,0.01,0.00111111111111111
2020-07-14,0.00888888888888889,0.06,0.00375
2020-07-15,0,0,0
2020-07-16,0,0,0
2020-07-17,0.056,0.09,0.0462586523351536
2020-07-18,0,0,0
2020-07-19,0,0,0
2020-07-20,0.032,0.1,0.0440073529411765
2020-07-21,0,0,0
2020-07-22,0.149,0.3,0.21224358974359
2020-07-23,0.336666666666667,0.68,0.27464453193865
2020-07-24,0,0,0
2020-07-25,0,0,0
2020-07-26,0,0,0
2020-07-27,0,0,0
2020-07-28,0.0166666666666667,0.08,0.0250649350649351
2020-07-29,0,0,0
2020-07-30,0.023,0.12,0.0375416666666667
2020-07-31,0.0838888888888889,0.45,0.1812573561704
2020-08-01,0,0,0
2020-08-02,0.158,0.43,0.213505555555556
2020-08-03,0.0455555555555556,0.17,0.0451111111111111
2020-08-04,0.148,0.38,0.176253240961937
2020-08-05,0.00111111111111111,0.01,0.00125
2020-08-06,0,0,0
2020-08-07,0.03125,0.08,0.0267936507936508
2020-08-08,0,0,0
2020-08-09,0,0,0
2020-08-10,0.008,0.08,0.00647058823529412
2020-08-11,0,0,0
2020-08-12,0.019,0,0
2020-08-13,0.132,0.47,0.238020999468368
2020-08-14,0,0,0
2020-08-15,0,0,0
2020-08-16,0.181,0.14,0.1472444894287
2020-08-17,0.12,0.25,0.127879784466741
2020-08-18,0.086,0.59,0.093488554273384
2020-08-19,0.074,0.28,0.0937046939988117
2020-08-20,0,0,0
2020-08-21,0,0,0
2020-08-22,0,0,0
2020-08-23,0,0,0
2020-08-24,0.018,0,0
2020-08-25,0.0322222222222222,0.08,0.0321931818181818
2020-08-26,0,0,0
2020-08-27,0.486,0.56,0.414816652924638
2020-08-28,0,0,0
2020-08-29,0.206,0.21,0.176135741472698
2020-08-30,0,0,0
2020-08-31,0,0,0
2020-09-01,0,0,0
2020-09-02,0.246,0.18,0.17792801651393
2020-09-03,0.188,0.45,0.182662096073861
2020-09-04,0.00111111111111111,0.01,0.000454545454545455
2020-09-05,0,0,0
2020-09-06,0,0,0
2020-09-07,0,0,0
2020-09-08,0,0,0
2020-09-09,0,0,0
2020-09-10,0.404,0.71,0.490353666268372
2020-09-11,0.00222222222222222,0.02,0.002
2020-09-12,0,0,0
2020-09-13,0,0,0
2020-09-14,0,0,0
2020-09-15,0,0,0
2020-09-16,0,0,0
2020-09-17,0,0,0
2020-09-18,0,0,0
2020-09-19,0,0,0
2020-09-20,0,0,0
2020-09-21,0,0,0
2020-09-22,0,0,0
2020-09-23,0,0,0
2020-09-24,0.0133333333333333,0,0
2020-09-25,0,0,0
2020-09-26,0,0,0
2020-09-27,0.024,0.07,0.0242826797385621
2020-09-28,0.016,0.03,0.013637885474556
2020-09-29,0.309090909090909,0.36,0.295515819964349
2020-09-30,0.357777777777778,0.44,0.455651224836284
2020-10-01,0,0,0
2020-10-02,0.055,0.06,0.0356911976911977
2020-10-03,0,0,0
2020-10-04,0,0,0
2020-10-05,0.0422222222222222,0.11,0.032632326007326
2020-10-06,0.005,0.01,0.00365833333333333
2020-10-07,0.042,0.11,0.0314646464646465
2020-10-08,0,0,0
2020-10-09,0,0,0
2020-10-10,0,0,0
2020-10-11,0,0,0
2020-10-12,0.128,0.06,0.119678432678433
2020-10-13,0.936,0.72,0.711013410835083
2020-10-14,0,0,0
2020-10-15,0,0,0
2020-10-16,0.861,0.3,0.571316220472073
2020-10-17,0.387,0.23,0.299369899106741
2020-10-18,0,0,0
2020-10-19,0,0,0
2020-10-20,0.036,0.18,0.0371933413195363
2020-10-21,0,0.01,0.00125
2020-10-22,0,0,0
2020-10-23,0.007,0.01,0.0045464437523261
2020-10-24,0.004,0.01,0.00292263700351936
2020-10-25,0.005,0.02,0.00472222222222222
2020-10-26,0.007,0.01,0.00266346153846154
2020-10-27,0.002,0.01,0.000833333333333333
2020-10-28,0.28,0.1,0.174244906011585
2020-10-29,1.074,0.28,0.672282229264558
2020-10-30,0.345,0.08,0.0823139934131047
2020-10-31,0,0,0
2020-11-01,0.399,0.24,0.264227099322163
2020-11-02,0,0,0
2020-11-03,0,0,0
2020-11-04,0,0,0
2020-11-05,0,0,0
2020-11-06,0,0,0
2020-11-07,0,0,0
2020-11-08,0,0,0
2020-11-09,0,0,0
2020-11-10,0,0,0
2020-11-11,0.429,0.52,0.309297693198782
2020-11-12,0.147,0.76,0.178569766957211
2020-11-13,0.119,0.06,0.0762539684609697
2020-11-14,0,0,0
2020-11-15,0.305,0.27,0.2246361003861
2020-11-16,0,0.01,0.000833333333333333
2020-11-17,0.005,0.02,0.00704761904761905
2020-11-18,0,0,0
2020-11-19,0,0,0
2020-11-20,0,0,0
2020-11-21,0,0,0
2020-11-22,0.05,0.09,0.0333017676767677
2020-11-23,0.854,0.35,0.608847602496473
2020-11-24,0,0,0
2020-11-25,0.001,0,0
2020-11-26,0.689,0.39,0.509889000968722
2020-11-27,0,0,0
2020-11-28,0,0,0
2020-11-29,0,0,0
2020-11-30,0.813333333333333,0.77,0.940242472388824
2020-12-01,0,0,0
2020-12-02,0,0,0
2020-12-03,0,0,0
2020-12-04,0.102,0.06,0.0847005439857102
2020-12-05,1.406,0.32,0.748011857583994
2020-12-06,0,0,0
2020-12-07,0,0,0
2020-12-08,0,0,0
2020-12-09,0,0,0
2020-12-10,0,0,0
2020-12-11,0,0,0
2020-12-12,0.132,0.14,0.0857061601838371
2020-12-13,0.001,0.01,0.00182051282051282
2020-12-14,0.092,0.06,0.0428156974890721
2020-12-15,0,0,0
2020-12-16,0.196,0,0
2020-12-17,0.269,0.04,0.00552769070010449
2020-12-18,0,0,0
2020-12-19,0.0177777777777778,0.16,0.0177777777777778
2020-12-20,0.0488888888888889,0.01,0.000333333333333333
2020-12-21,0,0,0
2020-12-22,0,0,0
2020-12-23,0,0,0
2020-12-24,0.062,0.16,0.0598876145784041
2020-12-25,1.785,0.5,1.21564359688273
2020-12-26,0,0,0
2020-12-27,0,0,0
2020-12-28,0,0,0
2020-12-29,0,0,0
2020-12-30,0,0,0
2020-12-31,0.135882352941176,0.11,0.170491704374057
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-01,0.247,0.15,0.144408614374132
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-02,0.062,0.09,0.0451344632447574
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-03,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-04,0,0,0
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-05,0.159,0.07,0.116493240666715
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-06,0,0,0
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-07,0.228,0.02,0.00299465240641711
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-08,0,0,0
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
