"date1","Reported_PrecipSum","Hourly_RelHum_Mean","Hourly_SeaPressure_Mean","Hourly_StationPressure_Mean","Hourly_Visibility_Mean","Hourly_WindDir_Mean","HourlyWindGust_Mean","HourlyWindSpeed_Mean","Hourly_Temp_Mean","Temp_Mean","AvgWindSpeed_Mean","MaxTemp_Mean","MinTemp_Mean","PeakWindSpd_Mean","PeakWindDir_Mean","AvgRelHum_Mean","AvgPressure_Mean","Precip_Max_inState","RelHumidity_Max_inState","WindGust_Max_inState","Temp_Max_inState","Precip_Sum_Calc"
2011-11-20,0,70.349358974359,30.1016751269036,29.8632911392405,9.9824358974359,212.923588039867,4.9625,7.95,54.7403846153846,56.25,8.3125,64.25,47.375,23.875,235,66,29.97,0,93,25,67,0
2011-11-21,0.0144444444444444,63.828125,30.2517204301075,30.0048085106383,9.870375,152.967741935484,0.501519756838906,5.73252279635258,49.225,48.125,5.8375,55.5,40.5,19.875,163.75,60,30.0614285714286,0.05,100,22,57,0.0121172161172161
2011-11-22,0.322,75.6614987080103,30.3091,30.0791111111111,8.36118863049096,74.5833333333333,2.1360201511335,5.86649874055416,43.2015503875969,43,5.55,47.875,37.625,19.375,83.75,70.5,30.18375,0.21,100,30,50,0.239907775789742
2011-11-23,0.877,87.7158836689038,29.77585,29.5850133333333,7.21653243847875,186.967592592593,10.1487964989059,11.6192560175055,42.0290827740492,42.5,11.8,46.625,37.875,31.25,166.25,84,29.63375,0.49,100,34,52,0.810600854495036
2011-11-24,0,75.96875,30.1188,29.8866532258065,9.50084375,171.446945337621,0.451219512195122,3.6280487804878,38.278125,39.75,3.175,49.25,29.75,18.125,326.25,72,29.95625,0,100,25,50,0
2011-11-25,0,74.7624633431085,30.1074,29.9008178438662,8.54041055718475,133.910447761194,0.320916905444126,3.54441260744986,43.1495601173021,44.25,3.7875,59.25,28.625,16.625,230,69,29.96125,0,100,21,61,0
2011-11-26,0,66.7507788161994,30.16575,29.970281124498,9.09819314641745,107.570977917981,0.273556231003039,2.52279635258359,47.8847352024922,48.25,2.4125,62.125,33.625,14.875,222.5,61.5,30.005,0,100,19,65,0
2011-11-27,0,88.3080808080808,30.15785,30.0149382716049,6.60063131313131,80.8651399491094,0.0862068965517241,2.81034482758621,44.7070707070707,44.625,3.0625,58.25,30.375,16.25,200,83.5,30.02,0,100,18,61,0
2011-11-28,0,82.1176470588235,30.12095,29.9259227467811,9.35137254901961,163.443708609272,0.503184713375796,5.26114649681529,55.8366013071895,55.5,5.3,63.875,46.875,18.625,210,78,29.975,0,100,21,65,0
2011-11-29,0.566363636363636,91.6373429084381,29.9328,29.6934146341463,5.86012345679012,102.028985507246,5.67764298093588,6.87694974003466,56.689594356261,54.875,7.05,64.5,45,31.25,143.75,86,29.83625,0.8,100,36,66,0.493087377674892
2011-11-30,0.0376470588235294,72.4149484536082,29.71035,29.5028013029316,9.43944444444444,230.72972972973,7.84261501210654,9.38498789346247,49.1363636363636,50,10.225,57,42.5,26,245,62.5,29.545,0.2,100,29,63,0.0822510058568882
2011-12-01,0,51.8267973856209,30.1337313432836,29.9238461538462,9.99846153846154,278.633333333333,6.33641975308642,7.70987654320988,39.7954545454545,40.2857142857143,7.37142857142857,49.7142857142857,30.2857142857143,27.875,300,44.5,29.9314285714286,0,92,26,51,0
2011-12-02,0,63.4368932038835,30.3372,30.0952320675105,9.99197411003236,168.389261744966,1.64984227129338,4.43533123028391,39.4304207119741,38.625,4.075,50.875,25.75,21.5,317.5,61,30.17,0,100,22,52,0
2011-12-03,0,70.7974276527331,30.6187,30.3720083682008,9.87948553054662,114.645161290323,0,3.22884012539185,36.5337620578778,37.125,2.9375,45.875,27.875,18,38.75,65.5,30.4525,0,96,0,47,0
2011-12-04,0,82.7407407407407,30.507,30.2703246753247,8.22633245382586,92.9144385026738,0.742268041237113,2.82474226804124,41.0791556728232,40.625,2.8875,52.75,28,21.625,171.25,79,30.37375,0,100,22,54,0
2011-12-05,0,94.6660231660232,30.3201,30.1453991596639,2.14830601092896,97.1270718232044,0,2.85509838998211,47.8816029143898,47.25,3.45,55.5,38.375,13.5,165,91,30.19,0,100,0,61,0
2011-12-06,0.261,95.4971962616822,30.03445,29.8531742738589,4.37465579710145,152.317518248175,0.156305506216696,4.73179396092362,54.6871609403255,54.125,4.9125,58.125,49.75,16.875,197.5,92,29.91875,0.18,100,20,61,0.259285393036754
2011-12-07,1.22727272727273,95.6763848396501,29.7124,29.5217170111288,2.92650071123755,131.949778434269,2.40532959326788,5.63394109396914,52.3684210526316,51.5,5.275,57,45.625,27.5,188.75,92.5,29.61375,0.57,100,39,59,1.14838982930638
2011-12-08,0.394444444444444,74.2685421994885,29.9711616161616,29.6179559748428,8.01751918158568,256.059782608696,17.3575,11.855,38.7237851662404,39.125,10.3625,46.25,31.625,44.375,313.75,62,29.72125,0.64,100,56,50,0.408323135522277
2011-12-09,0,77.6090909090909,30.2783838383838,30.0318007662835,9.46082317073171,123.220858895706,0.829912023460411,4.06451612903226,40.0876132930514,38.75,4.3875,50,27,23,211.25,69,30.14,0.01,100,24,52,0.000416666666666667
2011-12-10,0.00333333333333333,60.5691823899371,30.2814,30.0317073170732,9.66987421383648,246.751592356688,3.04281345565749,5.93272171253823,37.3962264150943,36.5,6.1875,45.625,27,23.25,332.5,56.5,30.105,0.02,100,28,49,0.00188034188034188
2011-12-11,0,54.8630573248408,30.5922,30.3342148760331,9.97299363057325,144.61038961039,0,2.56521739130435,29.7738853503185,30.125,2.5375,38.875,21,13,278.75,52,30.42375,0,92,0,40,0
2011-12-12,0,62.3440514469453,30.5265,30.2760251046025,9.58366559485531,110.647249190939,0,2.47335423197492,32.8327974276527,33.375,2.5125,44,22.25,14.125,232.5,55.5,30.3925,0,96,0,44,0
2011-12-13,0,57.640522875817,30.3442,30.1023628691983,9.39583061889251,198.032786885246,0.628571428571429,4.37460317460317,34.3583061889251,34.125,3.45,47.875,19.75,18.5,301.25,56,30.20625,0,96,22,51,0
2011-12-14,0,72.1405750798722,30.3699,30.1285062240664,9.525303514377,105.064516129032,0,3.28260869565217,38.6773162939297,38.25,2.8875,48.125,28,12.875,113.75,67.5,30.22125,0,100,0,50,0
2011-12-15,0.029,78.4341736694678,30.00545,29.8405594405594,9.53507002801121,180.934844192635,6.26902173913043,9.21467391304348,48.4789915966387,47.75,9.9,53.875,41.375,29.375,192.5,76.5,29.9175,0.06,94,32,55,0.0312678987678988
2011-12-16,0.00222222222222222,58.0779661016949,29.9716,29.7791031390135,9.82430508474576,261.258992805755,11.3092105263158,9.38157894736842,45.2542372881356,45.375,9.8375,55,35.625,38,291.25,55,29.7925,0.01,94,38,56,0.00432983682983683
2011-12-17,0,59.2801302931596,30.09365,29.8559745762712,9.94324675324675,252.287581699346,4.05063291139241,7.13291139240506,34.3668831168831,35,7.0875,42.75,26.75,23.375,256.25,53.5,29.9375,0,92,24,43,0
2011-12-18,0,47.1961414790997,30.2367,29.9851464435146,9.98559485530547,236.63430420712,1.56426332288401,6.53291536050157,22.9871382636656,22.75,6.6875,29.625,15.5,21,217.5,43,30.06875,0,81,22,32,0
2011-12-19,0,62.3782051282051,30.09575,29.8598734177215,9.93716129032258,172.343234323432,8.55625,7.7125,33.2532051282051,30.375,8.35,46.25,13.875,29.125,220,57.5,29.97875,0,88,33,49,0
2011-12-20,0,55.5924764890282,30.11215,29.8640650406504,9.96401253918495,200.161812297735,2.34451219512195,5.19817073170732,40.2257053291536,39.625,5.0375,46.125,32.5,23.875,328.75,48,29.93375,0,81,28,47,0
2011-12-21,0.196,84.3196078431372,29.9236,29.6842256637168,5.52702290076336,143.326885880077,3.04868913857678,5.99625468164794,47.9351145038168,46.625,5.5625,56.375,36.625,35.375,247.5,81,29.83125,0.29,100,51,57,0.139823137989086
2011-12-22,0.004,70.2980769230769,29.9792039800995,29.7322222222222,9.95132075471698,196.611295681063,2.39329268292683,5.42682926829268,50.5362776025237,49.5,5.45,56.625,41.875,23.875,281.25,65.5,29.79625,0.31,100,51,58,0.0191666666666667
2011-12-23,0.415,78.6804597701149,29.99465,29.7514600550964,7.79468965517241,231.25,2.97078651685393,7.5685393258427,43.2413793103448,40.25,7.8625,48,32.375,24.625,325,71,29.8275,0.54,100,28,50,0.38095636979508
2011-12-24,0,55.8084415584416,30.3714,30.1247033898305,9.99844155844156,219.605263157895,1.03164556962025,5.90822784810127,29.1688311688312,28.5,5.9375,35.5,21.125,20,255,49.5,30.195,0,88,20,37,0
2011-12-25,0,68.5227272727273,30.19315,29.9560593220339,9.9887012987013,114.820846905537,2.12025316455696,4.62341772151899,32.9415584415584,32.125,4.9875,44.25,19.75,23,192.5,63.5,30.0975,0,92,24,47,0
2011-12-26,0.00111111111111111,62.7395498392283,30.09455,29.84325,9.94397435897436,236,7.46105919003115,7.1588785046729,37.8070739549839,35.625,7.05,45,25.75,30.875,317.5,57.5,29.91375,0.01,96,37,46,0.000666666666666667
2011-12-27,0.573,83.4099216710183,29.8512,29.5327554179567,7.40176767676768,150.997442455243,13.0098522167488,11.2339901477833,44.4621212121212,41.375,9.4375,58.125,24.125,51,167.5,77.5,29.795,0.39,100,63,59,0.455286414565826
2011-12-28,0.00125,63.6797583081571,29.4935,29.2476153846154,9.95964071856287,265.852842809365,16.0438596491228,11.4239766081871,41.3532934131737,41.625,12.75,54.25,28.25,37.75,283.75,57.5,29.30125,0.01,100,41,57,0.000666666666666667
2011-12-29,0,46.0501672240803,29.9545,29.7032780082988,9.99839464882943,221.964912280702,3.80130293159609,6.0586319218241,27.6889632107023,27.5,6.8375,33,21.5,25.5,287.5,42.5,29.77,0,81,32,35,0
2011-12-30,0,69.2268370607029,30.03425,29.7935833333333,9.65821086261981,79.0415335463259,0.15527950310559,2.51552795031056,37.7092651757188,38.5,2,48.625,27.875,11.125,177.5,65,29.885,0,100,17,52,0
2011-12-31,0.025,91.3192389006342,29.901144278607,29.6970076726343,3.96380549682875,103.083511777302,0.159509202453988,2.93456032719836,40.2093023255814,40.25,3.1125,46.75,33.25,11.375,235,86,29.75625,0.09,100,22,52,0.0420285947712418
2012-01-01,0.076,85.4279379157428,29.9324,29.747598944591,6.97181818181818,128.370535714286,2.84598698481562,5.35574837310195,41.0443458980044,40.375,6.0125,51.875,28.375,24.5,190,80.5,29.815,0.1,100,24,53,0.069015522875817
2012-01-02,0.00333333333333333,56.3757763975155,29.68795,29.4529718875502,9.95813664596273,256.284722222222,9.24773413897281,8.68580060422961,39.6739130434783,40.625,9.375,49.375,31.25,28.875,262.5,52.5,29.5275,0.03,100,31,52,0.00428571428571429
2012-01-03,0,50.1714285714286,29.9029,29.6537603305785,9.94609523809524,307.605177993527,13.3487654320988,10.8981481481481,23.847619047619,23.125,11.4125,32.25,13.25,32.25,288.75,45,29.7225,0,80,32,34,0
2012-01-04,0,46.2686084142395,30.0748,29.8278481012658,9.99197411003236,265.614035087719,2.5251572327044,6.69182389937107,18.8899676375405,19,6.7375,27,10.5,22.875,318.75,44.5,29.93375,0,77,28,29,0
2012-01-05,0,53.0291262135922,29.88435,29.6392468619247,9.99524115755627,211.073825503356,1.38871473354232,4.98746081504702,30.4854368932039,31.25,5.4,39.5,22.5,25,297.5,50,29.7325,0,81,25,41,0
2012-01-06,0,61.6677419354839,29.8215,29.5848319327731,9.95651612903226,171.915584415584,2.07232704402516,5.56289308176101,39.7322580645161,40,5.625,50.5,29,22.625,218.75,60,29.6925,0,88,23,52,0
2012-01-07,0,60.1590909090909,29.77165,29.5409322033898,9.71922077922078,181.23745819398,1.78481012658228,4.85759493670886,44.9935064935065,42.875,4.15,59,26.75,23.25,250,60.5,29.60125,0,96,24,62,0
2012-01-08,0,55.5032258064516,30.15355,29.9067782426778,9.97916398713826,255.808580858086,1.50783699059561,5.83385579937304,37.1516129032258,36,5.85,44.625,26.625,21.25,302.5,51,29.97,0,92,23,45,0
2012-01-09,0,57.2548387096774,30.20875,29.9640167364017,9.97264516129032,151.475409836066,0.1,3.553125,31.2903225806452,32.25,3.5875,40.625,23.375,17.125,218.75,53,30.08625,0,85,16,42,0
2012-01-10,0,62.5254777070064,29.90285,29.6686776859504,9.95388535031847,195.328947368421,1.17391304347826,4.67701863354037,36.5063694267516,36.625,4.9375,47,26.125,21.875,286.25,56.5,29.74625,0,92,23,48,0
2012-01-11,0.00625,68.2834890965732,30.04155,29.8089516129032,9.88947040498442,91.3968253968254,0.829787234042553,4.32522796352584,36.5140186915888,34.625,4.6,45,23.75,20.375,147.5,64.5,29.89625,0.04,96,30,46,0.00272727272727273
2012-01-12,0.741,90.3171717171717,29.6163,29.4179334916865,5.37866666666667,91.6188524590164,9.96039603960396,10.5881188118812,38.9575757575758,39.375,10.65,42.125,36.25,33,88.75,86.5,29.50375,0.66,100,39,47,0.803536692220748
2012-01-13,0.027,75.4520884520884,29.4662,29.2290718562874,6.36036764705882,173.054830287206,14.7535885167464,11.0382775119617,37.1691176470588,40.125,13.3125,50.75,28.875,44.5,246.25,67,29.3,0.06,100,53,54,0.0206094878882603
2012-01-14,0,51.1741935483871,29.88705,29.641974789916,9.99845161290323,281.695501730104,10.6446540880503,9.70440251572327,28.7677419354839,28.375,10.75,35,21.375,28.625,282.5,48.5,29.69875,0,66,30,36,0
2012-01-15,0,43.8250825082508,30.3354,30.087012987013,9.99842105263158,323.423728813559,11.0897435897436,10.6570512820513,15.2079207920792,16.25,10.5375,22.125,9.75,29.75,326.25,42,30.12875,0,67,30,25,0
2012-01-16,0.138,65.2087912087912,30.4521,30.1864119601329,7.41221621621622,175.892351274788,6.82105263157895,7.59210526315789,24.9594594594595,22.25,6.6875,36.5,7.375,27.875,210,58.5,30.33625,0.11,100,36,39,0.0070066889632107
2012-01-17,0.067,89.4056399132321,29.8373,29.6338554216867,5.64969135802469,195.550935550936,1.98792756539235,7.158953722334,39.5852156057495,39.875,7.5,45.75,33.375,22.625,208.75,86.5,29.75875,0.08,100,32,48,0.0715128972794305
2012-01-18,0,50.1980830670927,29.877,29.62825,9.90150159744409,293.436426116839,17.7663551401869,12.5327102803738,34.9584664536741,34.875,13.225,49.875,19.5,38.25,308.75,45.5,29.665,0,100,41,50,0
2012-01-19,0.042,70.6553398058252,30.14085,29.8772334293948,7.70933174224344,127.990196078431,0.972027972027972,4.38927738927739,25.6515513126492,23.625,4.8125,33.75,12.875,20.375,165,63,30.01,0.06,100,31,37,0.00395874822190612
2012-01-20,0.00111111111111111,58.9248554913295,30.14135,29.868362369338,8.78986072423398,237.994350282486,6.11413043478261,7.20652173913043,27.025069637883,27.375,8.0625,33.375,20.875,27.25,311.25,49,29.955,0.06,100,28,38,0.0025
2012-01-21,0.156,77.0246913580247,30.1829,29.9516144578313,4.23047227926078,83.1752577319588,3.579476861167,8.91146881287726,20.7263374485597,20.75,9.0375,23.875,16.75,24.375,141.25,71.5,30.025,0.02,93,28,27,0.00321428571428571
2012-01-22,0.00125,68.048632218845,30.49755,30.2578294573643,10.1140425531915,72,0.501483679525223,5.98813056379822,22.5379939209726,20.5,6.05,30.75,9.875,17.625,151.25,64,30.32625,0.01,100,21,33,0.00153846153846154
2012-01-23,0.187,87.2248995983936,30.1841,29.9297674418605,4.78417495029821,114.609218436874,0.83625730994152,6.08382066276803,38.4135188866799,38.875,5.6,48,29.125,18.875,157.5,85,30.09375,0.26,100,24,52,0.167591320668052
2012-01-24,0.001,79.1125654450262,29.96765,29.7437888198758,7.20898218829517,241.617250673854,1.93052109181141,6.91563275434243,45.9770992366412,46.125,7.1875,53,38.5,23.75,273.75,72.5,29.79625,0.01,100,25,54,0.00126811594202899
2012-01-25,0,63.2413793103448,30.20885,29.9592307692308,9.9985,286.334405144695,2.75914634146341,6.68292682926829,37.1442006269592,38.125,7.3375,42.5,33.625,23.25,312.5,59,30.05625,0,81,26,45,0
2012-01-26,0.123,80.8169398907104,30.12565,29.8785034013605,7.33281420765027,86.5659340659341,0.0558510638297872,3.06382978723404,35.5628415300546,36.125,3.0375,40.5,31.25,15.375,183.75,76.5,30.00125,0.07,100,21,43,0.0983500943500944
2012-01-27,0.39,90.577861163227,29.56805,29.3714285714286,3.68227611940299,156.450980392157,4.62820512820513,6.97619047619048,42.6772388059701,43.875,7.9375,49.875,37.625,37,292.5,84.5,29.44375,0.26,100,40,55,0.312034975036405
2012-01-28,0,62.3044871794872,29.9301,29.6851046025105,9.99846153846154,217.423728813559,5.21875,7.425,39.6314102564103,38.625,7.7125,45.25,31.5,30.75,282.5,59,29.76625,0,88,38,47,0
2012-01-29,0,43.25,30.0701,29.8304661016949,9.99844155844156,239.551724137931,6.39556962025316,8.79113924050633,37.0097402597403,36.625,9.525,42.5,30.5,29,256.25,41.5,29.91375,0,81,26,43,0
2012-01-30,0,49.3642172523962,30.1649473684211,29.908384279476,9.9697124600639,221.830508474576,9.32398753894081,8.13707165109034,34.0798722044728,32.75,8.625,39.5,25.5,31.25,295,47,29.9742857142857,0,81,37,42,0
2012-01-31,0,56.2225806451613,30.1003,29.8894298245614,9.99522580645161,160.459016393443,1.65644171779141,5.17484662576687,42.0129032258065,43.375,5.1,55,31.125,24.5,217.5,54.5,29.97875,0,93,23,56,0
2012-02-01,0.0222222222222222,61.484076433121,29.90685,29.6753333333333,9.76315457413249,224.276315789474,3.23312883435583,7.07361963190184,49.2229299363057,49.125,7.4,60.875,37.125,27.625,262.5,60.5,29.7625,0.07,93,29,62,0.0319871794871795
2012-02-02,0,66.1630769230769,30.05265,29.8266403162055,9.90313846153846,228.117283950617,2.97297297297297,6.96996996996997,38.5907692307692,38.75,6.6125,45.25,31.625,23.5,227.5,58,29.88375,0,93,24,47,0
2012-02-03,0,49.6915584415584,30.3437,30.0988559322034,10.1607792207792,275.629139072848,5.91139240506329,7.94620253164557,33.3636363636364,34.25,7.6,41.875,26.125,24.25,337.5,45.5,30.18375,0,70,28,43,0
2012-02-04,0,53.3592233009709,30.1963,29.9574261603376,9.99521035598706,223.694915254237,1.27760252365931,5.94952681388013,37.3495145631068,37.125,6.0875,45.625,28.125,21.75,277.5,51.5,30.065,0,85,24,47,0
2012-02-05,0,52.5929487179487,30.1353,29.8885774058577,10.1907692307692,148.604651162791,0.053125,4.53125,29.9134615384615,30.375,4.55,37.875,22.375,16.125,233.75,50,29.985,0,89,17,39,0
2012-02-06,0,57.4038461538462,30.01145,29.7721428571429,9.99525641025641,209.177631578947,2.384375,6.8,36.7115384615385,36.5,7.025,50.25,21.875,23.375,233.75,53.5,29.8825,0,92,25,53,0
2012-02-07,0,56.6193548387097,30.05385,29.8140928270042,9.90167741935484,259.572368421053,5.86477987421384,7.47169811320755,38.7870967741936,37.25,6.95,48.125,26,30.25,298.75,51.5,29.87625,0,96,33,50,0
2012-02-08,0,54.740625,30.2215,29.9777732793522,9.68365625,150.41935483871,0,3.82978723404255,31.559375,31.375,3.675,36.875,25,16,247.5,49.5,30.0875,0.04,100,0,38,0.0036
2012-02-09,0,55.3929712460064,30.06845,29.8248559670782,9.99686900958466,199.183006535948,1.67289719626168,4.5607476635514,34.4632587859425,35.875,4.55,46.875,24,21.25,296.25,49.5,29.91375,0,100,23,48,0
2012-02-10,0.00125,60.8222222222222,30.0348743718593,29.7958847736626,9.82759493670886,157.645161290323,2.35802469135802,5.19135802469136,36.2784810126582,34.875,5.4875,47.375,21.625,25.5,217.5,57,29.90625,0.01,92,23,49,0.00125
2012-02-11,0.002,72.5502283105023,29.6906030150754,29.4977868852459,6.6446803652968,168.711943793911,3.66517857142857,6.140625,34.810502283105,34.875,7.275,40,29.375,29.375,295,62.5,29.57375,0.01,100,31,41,0.000625
2012-02-12,0,44.3042071197411,29.7814,29.5433050847458,9.99197411003236,310.734265734266,19.3028391167192,12.6056782334385,23.6051779935275,24.25,13.2625,31.25,16.5,36.875,317.5,41,29.59875,0,66,37,33,0
2012-02-13,0,46.1877022653722,29.9323,29.6933333333333,9.99845161290323,226.678200692042,8.44654088050314,8.08176100628931,33.0550161812298,33.25,8.8375,44.125,22,29,256.25,43,29.7775,0,82,34,45,0
2012-02-14,0.00375,51.2761904761905,30.0671,29.823347107438,9.93180952380952,115.436893203883,0,3.07430340557276,36.2507936507937,36,2.85,43.875,27.75,16.625,188.75,47,29.9075,0.03,100,0,44,0.00307692307692308
2012-02-15,0.007,79.1135802469136,30.1640404040404,29.9258507462687,7.07154791154791,123.960396039604,0.194244604316547,2.621103117506,39.5333333333333,40.625,3.025,47.625,33,17.5,292.5,71.5,30.0025,0.01,100,17,54,0.0053980179028133
2012-02-16,0.088,82.8489583333333,30.2002,29.9579677419355,6.60278645833333,108.02110817942,0,2.76649746192893,35.6328125,33.5,2.25,41.5,25,13.125,217.5,78,30.0725,0.06,100,0,47,0.0733396925571848
2012-02-17,0.018,74.6992840095465,29.9551,29.7718443804035,6.59085918854415,217.654320987654,1.2004662004662,5.55477855477855,42.6443914081146,41.5,6.175,51.625,31,22.5,287.5,63,29.815,0.04,100,21,52,0.0155006211180124
2012-02-18,0.0109090909090909,63.1488095238095,29.9708,29.7316287878788,9.25973214285714,228.181818181818,1.54335260115607,6.19942196531792,37.3184523809524,38.25,6.5625,46.25,30,22.375,253.75,56,29.82875,0.05,100,26,46,0.0151973981900452
2012-02-19,0,60.218487394958,30.0202,29.7342652329749,9.40708683473389,205.530085959885,1.03551912568306,5.91803278688525,35.8739495798319,37.625,6.025,46.375,28.75,22.5,147.5,52,29.8775,0,100,23,47,0
2012-02-20,0,46.6366559485531,30.1468,29.9020588235294,9.9984262295082,242.94498381877,7.29467084639498,8.52351097178683,33.1318327974277,33.375,8.525,43.625,22.75,28.125,338.75,44.5,29.96125,0,82,29,45,0
2012-02-21,0.00333333333333333,68.0201729106628,30.17955,29.9230545454545,9.60422619047619,133.782991202346,3.02247191011236,5.56741573033708,34.5504322766571,31.25,5.4875,43.625,18.125,25.375,175,62.5,30.0775,0.01,100,28,44,0.000588235294117647
2012-02-22,0,72.3240997229917,29.6743216080402,29.4878472222222,8.18847025495751,165.914285714286,2.93261455525606,5.81132075471698,43.2707182320442,45.375,7.0375,55.25,34.875,25.125,222.5,63.5,29.56,0,100,25,56,0
2012-02-23,0,66.7685459940653,29.54,29.2995094339623,8.85051515151515,167.280966767372,5.71676300578035,5.69942196531792,44.8575667655786,44.5,6.0375,56.25,32,31.875,306.25,59,29.36875,0,100,33,60,0
2012-02-24,0.608,90.7719298245614,29.58335,29.4114376321353,3.8994014084507,98.4892086330935,0.756896551724138,5.3948275862069,35.5877192982456,35.5,5.6875,39.375,31,24.875,295,88.5,29.475,0.17,100,31,43,0.247094384103369
2012-02-25,0,51.8353658536585,29.5474,29.3063921568627,9.57345565749235,275.087719298246,25.5,14.2751479289941,37.9237804878049,38.375,15.975,44.625,31.75,43,292.5,49,29.34125,0.01,93,44,46,0.00194444444444444
2012-02-26,0,39.4415584415584,30.2987,30.0513983050847,9.99194805194805,241.5625,10.3417721518987,8.10443037974684,32.6136363636364,33.625,8.3,41.625,24.625,31.5,296.25,35.5,30.1,0,85,34,43,0
2012-02-27,0,61.5193548387097,30.262,30.020970464135,9.96941935483871,132.475247524752,5.20754716981132,6.16352201257862,38.4612903225806,36.25,6.3875,51.375,20.75,27.625,200,61,30.1525,0,96,31,52,0
2012-02-28,0,43.2605863192182,30.2956,30.0569361702128,9.99843648208469,281.666666666667,11.1032258064516,9.71935483870968,41.2833876221498,41.5,10.85,48.5,34.5,38.5,300,39,30.15,0,75,38,50,0
2012-02-29,0.0477777777777778,77.9931972789116,30.1608,29.9290735694823,5.22950113378685,64.2988505747126,1.37472766884532,6.34858387799564,34.8480725623583,39.5,9.125,46,32.75,30.25,282.5,72.5,30.1025,0.28,100,28,43,0.0755881361975961
2012-03-01,0.163,88.558282208589,29.79025,29.608265060241,6.19178861788618,149.467213114754,4.17131474103586,9.55577689243028,34.3408163265306,33.75,10.15,37.5,29.25,25.375,127.5,85.5,29.63125,0.1,100,30,46,0.125720110213891
2012-03-02,0.059,80.8544474393531,30.0701,29.8311,9.19427419354839,100.529247910864,1.59947643979058,6.63089005235602,32.3010752688172,32.75,6.6875,37.25,27.625,20.5,121.25,77.5,29.93625,0.07,100,28,40,0.0404086538461538
2012-03-03,0.171,81.9532293986637,29.5647,29.3881170483461,5.17463519313305,155.788288288288,3.98949579831933,6.66176470588235,42.5922746781116,44.625,7.05,52.75,36,28.625,222.5,77,29.44375,0.08,100,33,55,0.160376004461488
2012-03-04,0,49.5309446254072,29.63525,29.3974058577406,9.99517915309446,198.771929824561,1.57142857142857,4.42857142857143,38.3061889250814,38.5,4.475,44.75,31.625,21.125,283.75,50.5,29.48625,0,85,29,45,0
2012-03-05,0,40.14696485623,30.0105,29.7588333333333,9.99527156549521,297.430555555556,9.52647975077882,9.3613707165109,32.3035143769968,32.625,9.9375,41,24,27.25,306.25,39,29.79625,0,75,26,43,0
2012-03-06,0,46.2540716612378,30.5366,30.2856962025316,9.99843648208469,247.526132404181,2.7015873015873,7.04444444444444,30.2964169381107,30.75,6.8125,41.25,19.875,22.875,256.25,44,30.3625,0,81,23,42,0
2012-03-07,0,63.2459016393443,30.43585,30.2040170940171,9.92326797385621,198.637873754153,5.48089171974522,9.03184713375796,44.2712418300654,45.125,9.475,56.375,33.5,24.75,206.25,60,30.3175,0,93,28,59,0
2012-03-08,0,71.8535031847134,30.07985,29.8440909090909,9.7127619047619,206.156351791531,16.7461300309598,13.1083591331269,54.1714285714286,54.25,14.0375,63.875,44.125,37,215,69,29.98625,0,93,43,68,0
2012-03-09,0.0611111111111111,56.2485207100592,30.0556,29.8001127819549,9.46130177514793,297.665615141956,10.5129682997118,10.1729106628242,41.8313609467456,45.875,10.4625,56.875,34.125,36.75,281.25,47.5,29.86,0.14,94,40,61,0.0463653846153846
2012-03-10,0,44.6310679611651,30.4179,30.1697046413502,9.99844660194175,234.932432432432,7.46687697160883,7.40694006309148,34.0550161812298,35,7.675,42.875,26.625,29.875,278.75,39.5,30.24125,0,78,38,44,0
2012-03-11,0,54.0324675324675,30.40575,30.1635864978903,9.96922077922078,195.919732441472,4.85443037974684,8.32594936708861,42.3181818181818,42.75,8.5625,55.375,29.625,24.125,208.75,49.5,30.2775,0,89,28,60,0
2012-03-12,0,55.3869969040248,30.2221,29.99496,9.53414860681115,147.731629392971,0.495468277945619,4.8368580060423,51.0897832817337,50.375,4.675,68.5,31.875,19.75,227.5,53,30.09875,0,100,22,74,0
2012-03-13,0.034,81.4016620498615,29.9914,29.791384083045,7.64634349030471,159.213483146067,1.10242587601078,5.32345013477089,53.803324099723,57.25,5.275,66.25,47.625,19.625,178.75,74.5,29.8725,0.06,100,22,71,0.0369775400038558
2012-03-14,0,66.9976247030879,30.0892,29.8818624641834,7.32323040380048,136.218905472637,2.28904428904429,4.68531468531468,51.8574821852732,54.5,5.7375,67.75,40.5,24.125,238.75,52,29.92,0,100,23,70,0
2012-03-15,0,78.364406779661,30.3104,30.0797864768683,9.69638418079096,113.32361516035,0.0904109589041096,6.04657534246575,43.816384180791,46.25,6.375,51.5,40.625,17.875,143.75,75,30.15875,0,97,17,54,0
2012-03-16,0.015,83.6259946949602,30.20155,29.9885668789809,8.04182767624021,114.760638297872,0,4.33078880407125,43.3603133159269,44.375,4.6875,47.75,40.5,17.125,150,82,30.07625,0.04,100,0,49,0.0117302631578947
2012-03-17,0,79.3090379008746,30.31055,30.0896478873239,7.84056179775281,91.2320916905444,0,3.33972602739726,47.5870786516854,48.25,3.65,57.875,38.25,15.25,157.5,75,30.1475,0,100,0,63,0
2012-03-18,0,84.4226044226044,30.2751,30.0976417910448,5.40756756756757,148.283582089552,0.0407673860911271,4.55635491606715,46.9140049140049,51.125,5.4375,65.625,36,20.375,201.25,76.5,30.14875,0,100,17,72,0
